Date,Adj Close,Close,High,Low,Open,Volume,Return
2017-07-28,1268.4000244140625,1268.4000244140625,1270.0,1256.9000244140625,1258.4000244140625,64180,0.0069863837715871124
2017-07-31,1266.5999755859375,1266.5999755859375,1270.800048828125,1265.800048828125,1268.9000244140625,7780,-0.0014191491591594163
2017-08-01,1272.5999755859375,1272.5999755859375,1273.300048828125,1262.0,1268.4000244140625,1061,0.004737091517173164
2017-08-02,1271.800048828125,1271.800048828125,1272.0999755859375,1262.9000244140625,1268.5,393,-0.0006285767508711348
2017-08-03,1267.800048828125,1267.800048828125,1269.800048828125,1256.5999755859375,1265.9000244140625,878,-0.003145148487520233
2017-08-04,1258.300048828125,1258.300048828125,1269.5999755859375,1253.9000244140625,1269.0,521,-0.00749329518387476
2017-08-07,1258.199951171875,1258.199951171875,1259.0999755859375,1255.300048828125,1258.699951171875,260,-7.954991048697568e-05
2017-08-08,1256.4000244140625,1256.4000244140625,1264.0999755859375,1251.4000244140625,1256.9000244140625,555,-0.0014305570081576402
2017-08-09,1273.0,1273.0,1277.800048828125,1260.199951171875,1260.199951171875,574,0.013212333065401705
2017-08-10,1283.699951171875,1283.699951171875,1287.4000244140625,1274.9000244140625,1276.5999755859375,608,0.008405303355754068
2017-08-11,1287.699951171875,1287.699951171875,1291.0999755859375,1282.0,1286.300048828125,139,0.003115992951739477
2017-08-14,1284.199951171875,1284.199951171875,1288.4000244140625,1278.800048828125,1288.4000244140625,338,-0.002718024487626036
2017-08-15,1273.699951171875,1273.699951171875,1280.5,1267.4000244140625,1280.5,188,-0.008176296837901553
2017-08-16,1276.9000244140625,1276.9000244140625,1282.5999755859375,1269.4000244140625,1271.300048828125,110,0.0025124231489868087
2017-08-17,1286.4000244140625,1286.4000244140625,1288.5,1283.199951171875,1283.800048828125,43,0.007439893349801885
2017-08-18,1285.699951171875,1285.699951171875,1300.699951171875,1284.300048828125,1288.5999755859375,358,-0.0005442111543074724
2017-08-21,1290.800048828125,1290.800048828125,1290.800048828125,1284.699951171875,1285.199951171875,18,0.003966786847585668
2017-08-22,1285.0999755859375,1285.0999755859375,1288.4000244140625,1283.199951171875,1287.199951171875,100,-0.004415922704188335
2017-08-23,1288.9000244140625,1288.9000244140625,1289.4000244140625,1286.9000244140625,1289.4000244140625,250,0.002957006381073546
2017-08-24,1286.5,1286.5,1288.699951171875,1284.0,1288.699951171875,550,-0.001862071819847766
2017-08-25,1292.5,1292.5,1292.699951171875,1280.300048828125,1285.4000244140625,280,0.004663816556548683
2017-08-28,1309.699951171875,1309.699951171875,1311.300048828125,1293.5,1293.5,145,0.013307505742263137
2017-08-29,1313.0999755859375,1313.0999755859375,1323.800048828125,1313.0999755859375,1318.800048828125,1178,0.002596033092175265
2017-08-30,1308.0999755859375,1308.0999755859375,1312.5,1304.9000244140625,1308.199951171875,1178,-0.003807783179471058
2017-08-31,1316.199951171875,1316.199951171875,1322.300048828125,1301.699951171875,1306.5999755859375,373,0.006192168593466496
2017-09-01,1324.5,1324.5,1327.699951171875,1316.9000244140625,1320.199951171875,313,0.006306069849596252
2017-09-05,1339.199951171875,1339.199951171875,1339.199951171875,1328.5999755859375,1335.199951171875,39,0.011098490880992795
2017-09-06,1333.9000244140625,1333.9000244140625,1340.300048828125,1332.5999755859375,1340.0,20,-0.003957532072170977
2017-09-07,1345.0999755859375,1345.0999755859375,1349.0,1336.4000244140625,1336.4000244140625,26,0.008396394757391734
2017-09-08,1346.0,1346.0,1355.800048828125,1345.5999755859375,1351.0,37,0.0006691133970695429
2017-09-11,1331.0,1331.0,1331.0,1327.300048828125,1331.0,9,-0.011144130757800852
2017-09-12,1328.0,1328.0,1328.0,1325.199951171875,1327.0,15,-0.002253944402704766
2017-09-13,1323.4000244140625,1323.4000244140625,1323.4000244140625,1323.4000244140625,1323.4000244140625,16,-0.0034638370376035565
2017-09-14,1324.699951171875,1324.699951171875,1329.300048828125,1319.5999755859375,1319.5999755859375,316,0.0009822629090459056
2017-09-15,1320.4000244140625,1320.4000244140625,1321.199951171875,1319.800048828125,1320.5999755859375,15,-0.003245962796336377
2017-09-18,1306.300048828125,1306.300048828125,1310.4000244140625,1306.0,1309.800048828125,129,-0.010678563560459264
2017-09-19,1306.199951171875,1306.199951171875,1310.300048828125,1305.0999755859375,1307.9000244140625,20,-7.662684873954717e-05
2017-09-20,1312.0,1312.0,1312.0,1298.699951171875,1312.0,12,0.004440398901348397
2017-09-21,1290.5999755859375,1290.5999755859375,1304.0999755859375,1290.300048828125,1299.0999755859375,336,-0.01631099421803539
2017-09-22,1293.300048828125,1293.300048828125,1295.699951171875,1293.300048828125,1295.0,209,0.0020921069992749786
2017-09-25,1306.800048828125,1306.800048828125,1309.199951171875,1291.0,1293.0999755859375,51,0.010438412967070265
2017-09-26,1297.0,1297.0,1305.5999755859375,1297.0,1304.5,39,-0.0074992718564046434
2017-09-27,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,1283.4000244140625,19488,-0.010485717491085178
2017-09-28,1285.5,1285.5,1288.0,1277.0,1283.0999755859375,5226,0.0016362595807930536
2017-09-29,1281.5,1281.5,1289.4000244140625,1281.5,1284.199951171875,492,-0.003111629716063824
2017-10-02,1272.699951171875,1272.699951171875,1276.0999755859375,1270.4000244140625,1275.0,136,-0.00686699089202103
2017-10-03,1271.5,1271.5,1273.300048828125,1268.5999755859375,1269.699951171875,192,-0.0009428390177670387
2017-10-04,1273.699951171875,1273.699951171875,1280.800048828125,1270.0,1273.800048828125,218,0.0017302014721785053
2017-10-05,1269.9000244140625,1269.9000244140625,1277.800048828125,1267.5999755859375,1277.800048828125,36,-0.0029833767005458256
2017-10-06,1271.5999755859375,1271.5999755859375,1272.0,1260.5,1267.5999755859375,46,0.0013386496095701972
2017-10-09,1281.800048828125,1281.800048828125,1284.0,1279.0,1280.5999755859375,19,0.008021448126787956
2017-10-10,1290.5999755859375,1290.5999755859375,1293.0,1281.699951171875,1282.5999755859375,18,0.00686528820611132
2017-10-11,1285.800048828125,1285.800048828125,1292.0,1284.9000244140625,1287.300048828125,21,-0.003719143691780502
2017-10-12,1293.300048828125,1293.300048828125,1294.5,1289.300048828125,1291.5,14,0.005832944248863159
2017-10-13,1301.5,1301.5,1301.699951171875,1291.699951171875,1293.300048828125,74,0.006340331603099436
2017-10-16,1299.9000244140625,1299.9000244140625,1303.800048828125,1291.9000244140625,1302.0,173,-0.00122933199073183
2017-10-17,1283.0,1283.0,1295.0999755859375,1283.0,1295.0999755859375,571,-0.013001018614243298
2017-10-18,1279.9000244140625,1279.9000244140625,1279.9000244140625,1279.9000244140625,1279.9000244140625,163,-0.0024161929742303467
2017-10-19,1286.9000244140625,1286.9000244140625,1286.9000244140625,1285.0999755859375,1286.4000244140625,134,0.005469177175150497
2017-10-20,1277.4000244140625,1277.4000244140625,1279.5999755859375,1277.4000244140625,1279.5999755859375,304,-0.007382080829725246
2017-10-23,1277.699951171875,1277.699951171875,1280.800048828125,1271.5,1274.699951171875,115,0.00023479470180065576
2017-10-24,1275.0,1275.0,1275.5,1273.699951171875,1275.5,111,-0.0021131339712415764
2017-10-25,1275.4000244140625,1275.4000244140625,1275.4000244140625,1269.9000244140625,1269.9000244140625,105,0.0003137446384804399
2017-10-26,1266.300048828125,1266.300048828125,1273.5,1264.699951171875,1273.5,39,-0.00713499718656363
2017-10-27,1268.5,1268.5,1268.5,1267.0999755859375,1268.4000244140625,567,0.0017373063942554001
2017-10-30,1274.0999755859375,1274.0999755859375,1274.0999755859375,1267.9000244140625,1270.0,222,0.004414643741377677
2017-10-31,1267.0,1267.0,1274.5999755859375,1266.0999755859375,1273.0999755859375,235,-0.005572541968437261
2017-11-01,1274.0999755859375,1274.0999755859375,1274.800048828125,1270.300048828125,1272.199951171875,78,0.005603769207527698
2017-11-02,1274.9000244140625,1274.9000244140625,1274.9000244140625,1274.9000244140625,1274.9000244140625,70,0.0006279325354803245
2017-11-03,1266.5,1266.5,1267.9000244140625,1265.300048828125,1265.300048828125,75,-0.0065887710825977
2017-11-06,1279.4000244140625,1279.4000244140625,1280.5,1269.0,1269.0,128,0.010185570007155587
2017-11-07,1273.699951171875,1273.699951171875,1276.800048828125,1270.4000244140625,1276.800048828125,11,-0.004455270543548773
2017-11-08,1281.5999755859375,1281.5999755859375,1284.9000244140625,1274.699951171875,1275.9000244140625,15,0.006202421855158402
2017-11-09,1285.5999755859375,1285.5999755859375,1286.9000244140625,1279.699951171875,1279.699951171875,18,0.0031210986861724965
2017-11-10,1272.4000244140625,1272.4000244140625,1283.5,1272.4000244140625,1283.5,10,-0.010267541554563886
2017-11-13,1277.300048828125,1277.300048828125,1277.300048828125,1277.0,1277.300048828125,3,0.003851009368157632
2017-11-14,1281.5,1281.5,1281.5,1276.9000244140625,1276.9000244140625,4,0.003288147664073371
2017-11-15,1276.5,1276.5,1284.699951171875,1275.9000244140625,1281.4000244140625,13,-0.003901677721420249
2017-11-16,1277.4000244140625,1277.4000244140625,1277.5,1277.4000244140625,1277.5,43,0.0007050720047492298
2017-11-17,1295.800048828125,1295.800048828125,1295.800048828125,1288.300048828125,1288.300048828125,1,0.014404277487392703
2017-11-20,1274.5999755859375,1274.5999755859375,1275.9000244140625,1274.5999755859375,1274.5999755859375,1,-0.016360605373768933
2017-11-21,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,1281.0999755859375,4,0.0050996392001434465
2017-11-22,1291.5999755859375,1291.5999755859375,1291.5999755859375,1282.9000244140625,1284.699951171875,4,0.008196081648661036
2017-11-24,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,1286.699951171875,0,-0.003793763167144415
2017-11-27,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1293.800048828125,1,0.005518067867946508
2017-11-28,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,1294.699951171875,275442,0.0006955497834191249
2017-11-29,1282.0999755859375,1282.0999755859375,1296.199951171875,1281.0999755859375,1293.4000244140625,47244,-0.009731965753557725
2017-11-30,1273.199951171875,1273.199951171875,1284.5,1269.699951171875,1283.0999755859375,3049,-0.00694175538845565
2017-12-01,1278.800048828125,1278.800048828125,1288.5999755859375,1271.0,1274.0999755859375,823,0.004398443191185875
2017-12-04,1274.300048828125,1274.300048828125,1276.0999755859375,1270.300048828125,1272.5,850,-0.0035189238568795744
2017-12-05,1261.5999755859375,1261.5999755859375,1275.800048828125,1260.0,1275.4000244140625,1499,-0.009966313078200728
2017-12-06,1262.800048828125,1262.800048828125,1267.800048828125,1261.5999755859375,1264.9000244140625,373,0.0009512311869142032
2017-12-07,1249.800048828125,1249.800048828125,1262.4000244140625,1243.9000244140625,1262.300048828125,358,-0.010294583067259166
2017-12-08,1245.199951171875,1245.199951171875,1249.300048828125,1241.5,1246.300048828125,157,-0.0036806668879260096
2017-12-11,1243.699951171875,1243.699951171875,1249.199951171875,1239.9000244140625,1248.4000244140625,146,-0.0012046258101667817
2017-12-12,1238.5,1238.5,1244.4000244140625,1236.5,1241.300048828125,692,-0.004181033509710552
2017-12-13,1245.4000244140625,1245.4000244140625,1254.5,1239.800048828125,1241.9000244140625,349,0.005571275263675846
2017-12-14,1253.800048828125,1253.800048828125,1257.699951171875,1250.300048828125,1252.9000244140625,139,0.0067448404122318895
2017-12-15,1254.300048828125,1254.300048828125,1260.300048828125,1253.0999755859375,1253.0999755859375,578,0.00039878766990586456
2017-12-18,1262.199951171875,1262.199951171875,1262.4000244140625,1255.699951171875,1256.199951171875,45,0.006298255629608507
2017-12-19,1260.699951171875,1260.699951171875,1264.300048828125,1259.5,1261.0999755859375,329,-0.001188401250219795
2017-12-20,1266.0999755859375,1266.0999755859375,1266.5999755859375,1261.300048828125,1261.300048828125,63,0.004283354186730204
2017-12-21,1267.300048828125,1267.300048828125,1267.4000244140625,1264.300048828125,1266.4000244140625,226,0.0009478503003936822
2017-12-22,1275.4000244140625,1275.4000244140625,1276.300048828125,1266.300048828125,1266.300048828125,119,0.006391521560681346
2017-12-26,1284.0999755859375,1284.0999755859375,1284.0999755859375,1281.800048828125,1282.4000244140625,84,0.006821350952907368
2017-12-27,1287.0,1287.0,1287.0,1284.0,1284.0,456,0.0022584101465614737
2017-12-28,1294.0999755859375,1294.0999755859375,1294.0999755859375,1288.199951171875,1288.199951171875,245,0.005516686546960026
2017-12-29,1306.300048828125,1306.300048828125,1306.300048828125,1294.0,1294.199951171875,65,0.009427458057607696
2018-01-02,1313.699951171875,1313.699951171875,1317.5999755859375,1302.300048828125,1302.300048828125,68,0.005664779964134947
2018-01-03,1316.199951171875,1316.199951171875,1320.0999755859375,1312.0999755859375,1320.0,42,0.0019030220696665268
2018-01-04,1319.4000244140625,1319.4000244140625,1322.0,1319.4000244140625,1319.4000244140625,2,0.002431297189563253
2018-01-05,1320.300048828125,1320.300048828125,1320.300048828125,1320.300048828125,1320.300048828125,1,0.0006821467313995466
2018-01-08,1318.5999755859375,1318.5999755859375,1319.9000244140625,1314.5999755859375,1319.9000244140625,41,-0.0012876415809394137
2018-01-09,1311.699951171875,1311.699951171875,1311.699951171875,1309.5999755859375,1309.5999755859375,16,-0.005232841302758584
2018-01-10,1317.4000244140625,1317.4000244140625,1320.699951171875,1315.300048828125,1320.300048828125,70,0.004345561831495814
2018-01-11,1320.5999755859375,1320.5999755859375,1320.5999755859375,1316.300048828125,1317.0999755859375,9,0.0024289897620870526
2018-01-12,1333.4000244140625,1333.4000244140625,1338.199951171875,1327.800048828125,1327.800048828125,14,0.00969260113945225
2018-01-16,1335.4000244140625,1335.4000244140625,1335.4000244140625,1331.0,1331.0999755859375,13,0.001499924976286815
2018-01-17,1338.0,1338.0,1338.0,1326.800048828125,1334.4000244140625,27,0.0019469638598204053
2018-01-18,1326.0,1326.0,1328.9000244140625,1326.0,1328.9000244140625,211,-0.008968609865470878
2018-01-19,1331.9000244140625,1331.9000244140625,1333.0,1330.0999755859375,1330.0999755859375,50,0.004449490508342757
2018-01-22,1330.9000244140625,1330.9000244140625,1330.9000244140625,1328.4000244140625,1328.4000244140625,162,-0.000750807103888973
2018-01-23,1335.699951171875,1335.699951171875,1335.9000244140625,1335.699951171875,1335.800048828125,47,0.0036065269139398115
2018-01-24,1355.9000244140625,1355.9000244140625,1357.199951171875,1355.9000244140625,1355.9000244140625,18,0.015123211784551671
2018-01-25,1362.4000244140625,1362.4000244140625,1362.4000244140625,1346.699951171875,1356.300048828125,4,0.0047938637679492135
2018-01-26,1351.5999755859375,1351.5999755859375,1352.0,1350.9000244140625,1351.5999755859375,280546,-0.007927223014231655
2018-01-30,1335.4000244140625,1335.4000244140625,1347.800048828125,1332.800048828125,1338.699951171875,52100,-0.011985758704125549
2018-01-31,1339.0,1339.0,1346.9000244140625,1331.800048828125,1337.5,4881,0.0026958031452164466
2018-02-01,1344.300048828125,1344.300048828125,1350.5999755859375,1336.800048828125,1343.800048828125,1680,0.003958214210698197
2018-02-02,1333.699951171875,1333.699951171875,1352.0999755859375,1327.699951171875,1348.5,2841,-0.007885217043241521
2018-02-05,1333.0,1333.0,1340.199951171875,1329.0,1331.0999755859375,641,-0.0005248190728807112
2018-02-06,1326.0999755859375,1326.0999755859375,1343.699951171875,1319.5,1338.199951171875,529,-0.005176312388644022
2018-02-07,1311.5999755859375,1311.5999755859375,1331.0999755859375,1310.5,1325.4000244140625,491,-0.010934318880138072
2018-02-08,1316.9000244140625,1316.9000244140625,1321.0999755859375,1307.0,1317.0999755859375,459,0.0040409034208446215
2018-02-09,1313.0999755859375,1313.0999755859375,1322.0,1311.9000244140625,1320.9000244140625,451,-0.0028856016080763824
2018-02-12,1324.199951171875,1324.199951171875,1325.5,1318.0,1323.800048828125,140,0.008453260065734547
2018-02-13,1328.0999755859375,1328.0999755859375,1329.5999755859375,1323.4000244140625,1324.5,71,0.002945192990387202
2018-02-14,1355.5,1355.5,1355.5,1324.0,1332.800048828125,400,0.02063099534504098
2018-02-15,1352.0999755859375,1352.0999755859375,1355.9000244140625,1349.699951171875,1352.0,111,-0.0025083175315843143
2018-02-16,1353.199951171875,1353.199951171875,1361.4000244140625,1344.9000244140625,1354.0,110,0.0008135312519776949
2018-02-20,1328.800048828125,1328.800048828125,1350.199951171875,1328.5,1348.4000244140625,283,-0.018031261619999017
2018-02-21,1330.0,1330.0,1331.5,1324.4000244140625,1326.800048828125,119,0.0009030336602811051
2018-02-22,1330.5999755859375,1330.5999755859375,1331.4000244140625,1322.0,1322.0,70,0.0004511094631109991
2018-02-23,1328.199951171875,1328.199951171875,1332.0999755859375,1327.699951171875,1328.0,427,-0.001803715961294583
2018-02-26,1330.699951171875,1330.699951171875,1340.5,1330.699951171875,1335.0,652,0.0018822467187973313
2018-02-27,1315.5,1315.5,1332.5999755859375,1312.699951171875,1331.699951171875,710,-0.011422523280690933
2018-02-28,1315.5,1315.5,1321.0,1315.4000244140625,1315.4000244140625,58,0.0
2018-03-01,1302.9000244140625,1302.9000244140625,1318.0999755859375,1301.800048828125,1310.4000244140625,43,-0.00957808862480991
2018-03-02,1321.0999755859375,1321.0999755859375,1323.199951171875,1314.300048828125,1314.300048828125,155,0.013968801006093878
2018-03-05,1318.0999755859375,1318.0999755859375,1325.9000244140625,1318.0999755859375,1323.5,18,-0.00227083495226732
2018-03-06,1333.5999755859375,1333.5999755859375,1333.5999755859375,1321.4000244140625,1321.5999755859375,18,0.01175935079818946
2018-03-07,1326.0,1326.0,1338.0999755859375,1326.0,1338.0999755859375,27,-0.005698842025396944
2018-03-08,1319.9000244140625,1319.9000244140625,1326.800048828125,1319.300048828125,1324.800048828125,62,-0.004600283247313319
2018-03-09,1322.4000244140625,1322.4000244140625,1322.4000244140625,1313.0,1316.800048828125,88,0.0018940828500324525
2018-03-12,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,1319.4000244140625,0,-0.0022686024989519993
2018-03-13,1325.9000244140625,1325.9000244140625,1325.9000244140625,1325.300048828125,1325.9000244140625,13,0.004926481642962388
2018-03-14,1324.4000244140625,1324.4000244140625,1324.4000244140625,1322.199951171875,1322.199951171875,19,-0.0011313070158988081
2018-03-15,1316.800048828125,1316.800048828125,1316.800048828125,1316.800048828125,1316.800048828125,0,-0.0057384290590751785
2018-03-16,1311.300048828125,1311.300048828125,1311.300048828125,1310.0999755859375,1310.0999755859375,34,-0.004176792068693147
2018-03-19,1316.800048828125,1316.800048828125,1316.9000244140625,1307.300048828125,1309.4000244140625,6,0.004194310832913661
2018-03-20,1311.0999755859375,1311.0999755859375,1311.0999755859375,1311.0999755859375,1311.0999755859375,4,-0.004328731037988809
2018-03-21,1320.699951171875,1320.699951171875,1328.800048828125,1312.4000244140625,1312.4000244140625,34,0.007322077465257593
2018-03-22,1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.5999755859375,1326.5999755859375,0,0.00446734658302006
2018-03-23,1349.300048828125,1349.300048828125,1349.300048828125,1343.199951171875,1343.199951171875,8,0.017111468159164644
2018-03-26,1354.4000244140625,1354.4000244140625,1354.4000244140625,1345.0999755859375,1348.5,10,0.0037797194110877896
2018-03-27,1341.300048828125,1341.300048828125,1341.300048828125,1341.0,1341.0,290889,-0.00967216136281801
2018-03-28,1324.199951171875,1324.199951171875,1346.4000244140625,1322.4000244140625,1345.0,59284,-0.012748898109106954
2018-03-29,1322.800048828125,1322.800048828125,1327.0999755859375,1321.699951171875,1324.0,5585,-0.001057168400067643
2018-04-02,1342.0999755859375,1342.0999755859375,1344.199951171875,1324.699951171875,1327.0,649,0.014590207170698477
2018-04-03,1332.800048828125,1332.800048828125,1341.5,1328.5,1340.4000244140625,702,-0.006929384492203927
2018-04-04,1335.800048828125,1335.800048828125,1347.300048828125,1331.5999755859375,1331.800048828125,718,0.002250900277680712
2018-04-05,1324.300048828125,1324.300048828125,1333.699951171875,1322.5999755859375,1333.5,258,-0.00860907289986157
2018-04-06,1331.9000244140625,1331.9000244140625,1333.0,1319.0,1326.5,348,0.0057388622711769255
2018-04-09,1336.300048828125,1336.300048828125,1337.5,1327.0,1333.0,290,0.003303569587363109
2018-04-10,1342.0,1342.0,1342.0,1333.0,1335.199951171875,105,0.00426547254628451
2018-04-11,1356.5,1356.5,1365.4000244140625,1340.0999755859375,1340.0999755859375,118,0.0108047690014903
2018-04-12,1338.4000244140625,1338.4000244140625,1351.5,1334.5999755859375,1351.199951171875,34,-0.013343144552847352
2018-04-13,1344.800048828125,1344.800048828125,1346.0,1335.9000244140625,1335.9000244140625,67,0.004781847203614964
2018-04-16,1347.5,1347.5,1348.800048828125,1341.0,1341.0,60,0.0020076971102340746
2018-04-17,1347.199951171875,1347.199951171875,1348.0999755859375,1339.0,1348.0,409,-0.00022267074443416135
2018-04-18,1351.199951171875,1351.199951171875,1354.199951171875,1343.5,1343.5,45,0.002969121247755835
2018-04-19,1346.800048828125,1346.800048828125,1355.199951171875,1341.5999755859375,1348.5999755859375,387,-0.0032562925568003775
2018-04-20,1336.699951171875,1336.699951171875,1343.4000244140625,1335.300048828125,1342.5,310,-0.007499329737208016
2018-04-23,1322.5,1322.5,1334.4000244140625,1322.5,1334.0,68,-0.01062314033858236
2018-04-24,1331.4000244140625,1331.4000244140625,1331.699951171875,1326.199951171875,1326.4000244140625,28,0.006729697099480125
2018-04-25,1321.199951171875,1321.199951171875,1325.0,1320.0,1324.0,278,-0.007661163478404176
2018-04-26,1316.300048828125,1316.300048828125,1316.300048828125,1315.699951171875,1315.699951171875,569,-0.0037086758438069634
2018-04-27,1320.300048828125,1320.300048828125,1321.699951171875,1312.800048828125,1315.300048828125,622,0.003038820824751154
2018-04-30,1316.199951171875,1316.199951171875,1316.199951171875,1309.5999755859375,1309.5999755859375,49,-0.003105428693946588
2018-05-01,1303.800048828125,1303.800048828125,1313.800048828125,1303.4000244140625,1313.199951171875,28,-0.009420986782980645
2018-05-02,1302.5999755859375,1302.5999755859375,1309.300048828125,1302.5999755859375,1309.0,23,-0.0009204427038226326
2018-05-03,1310.699951171875,1310.699951171875,1310.699951171875,1310.699951171875,1310.699951171875,4,0.006218313939622133
2018-05-04,1312.699951171875,1312.699951171875,1312.699951171875,1312.699951171875,1312.699951171875,0,0.001525902246514832
2018-05-07,1312.199951171875,1312.199951171875,1312.5,1310.199951171875,1310.5999755859375,4,-0.0003808943540781762
2018-05-08,1312.0,1312.0,1312.0,1308.5,1310.0999755859375,337,-0.00015237858505967594
2018-05-09,1311.300048828125,1311.300048828125,1311.300048828125,1311.300048828125,1311.300048828125,70,-0.0005334993688071998
2018-05-10,1320.800048828125,1320.800048828125,1320.800048828125,1312.199951171875,1312.199951171875,8,0.007244718711396203
2018-05-11,1319.0,1319.0,1319.0,1319.0,1319.0,3,-0.001362847336144557
2018-05-14,1316.5,1316.5,1319.9000244140625,1316.5,1319.9000244140625,4,-0.0018953752843062777
2018-05-15,1288.9000244140625,1288.9000244140625,1304.699951171875,1288.9000244140625,1304.5999755859375,8,-0.020964660528627
2018-05-16,1290.199951171875,1290.199951171875,1294.0,1285.4000244140625,1290.9000244140625,26,0.0010085551502752033
2018-05-17,1288.199951171875,1288.199951171875,1291.300048828125,1288.199951171875,1291.300048828125,2,-0.0015501473226560147
2018-05-18,1290.199951171875,1290.199951171875,1290.199951171875,1285.199951171875,1285.199951171875,2,0.0015525540100980173
2018-05-21,1290.199951171875,1290.199951171875,1292.0999755859375,1287.4000244140625,1287.4000244140625,52,0.0
2018-05-22,1291.699951171875,1291.699951171875,1291.699951171875,1291.699951171875,1291.699951171875,50,0.0011626104919919555
2018-05-23,1289.300048828125,1289.300048828125,1289.300048828125,1289.300048828125,1289.300048828125,10,-0.001857941034659527
2018-05-24,1303.699951171875,1303.699951171875,1303.699951171875,1303.699951171875,1303.699951171875,0,0.01116877514806447
2018-05-25,1303.300048828125,1303.300048828125,1303.300048828125,1303.300048828125,1303.300048828125,1,-0.00030674415795639565
2018-05-29,1298.699951171875,1298.699951171875,1298.699951171875,1298.699951171875,1298.699951171875,386334,-0.00352957683104993
2018-05-30,1301.5,1301.5,1303.699951171875,1295.199951171875,1298.0,50845,0.0021560398347582055
2018-05-31,1300.0999755859375,1300.0999755859375,1306.800048828125,1296.5999755859375,1301.0,4082,-0.0010757006638973943
2018-06-01,1294.800048828125,1294.800048828125,1299.5,1288.9000244140625,1298.5999755859375,663,-0.004076553232318814
2018-06-04,1293.0999755859375,1293.0999755859375,1297.0999755859375,1290.0,1293.9000244140625,144,-0.0013130006009237638
2018-06-05,1297.5,1297.5,1299.800048828125,1289.9000244140625,1292.0999755859375,357,0.0034026946849710082
2018-06-06,1297.0999755859375,1297.0999755859375,1300.4000244140625,1294.0999755859375,1296.0999755859375,373,-0.00030830398000958326
2018-06-07,1298.699951171875,1298.699951171875,1302.800048828125,1296.199951171875,1298.4000244140625,79,0.0012335021324896278
2018-06-08,1298.0999755859375,1298.0999755859375,1299.4000244140625,1294.800048828125,1295.300048828125,650,-0.000461981680523027
2018-06-11,1298.9000244140625,1298.9000244140625,1302.0,1295.199951171875,1299.300048828125,71,0.0006163229667759396
2018-06-12,1295.0999755859375,1295.0999755859375,1298.0999755859375,1292.699951171875,1297.800048828125,153,-0.0029255899273996633
2018-06-13,1296.9000244140625,1296.9000244140625,1299.4000244140625,1290.9000244140625,1294.0,135,0.0013898917937285038
2018-06-14,1304.0,1304.0,1307.699951171875,1297.199951171875,1297.199951171875,42,0.005474574332855919
2018-06-15,1274.5999755859375,1274.5999755859375,1307.699951171875,1274.0,1297.199951171875,589,-0.022546030992379174
2018-06-18,1276.199951171875,1276.199951171875,1280.699951171875,1276.199951171875,1280.699951171875,35,0.0012552766488183043
2018-06-19,1275.5999755859375,1275.5999755859375,1281.800048828125,1269.9000244140625,1278.699951171875,34,-0.0004701266328889231
2018-06-20,1271.199951171875,1271.199951171875,1274.4000244140625,1271.199951171875,1274.4000244140625,7,-0.00344937637055176
2018-06-21,1267.199951171875,1267.199951171875,1268.9000244140625,1260.0,1262.699951171875,46,-0.0031466332234457717
2018-06-22,1267.4000244140625,1267.4000244140625,1270.199951171875,1267.0,1268.0999755859375,74,0.00015788608735545218
2018-06-25,1265.5999755859375,1265.5999755859375,1271.199951171875,1265.5999755859375,1270.5999755859375,37,-0.0014202688917867023
2018-06-26,1256.5999755859375,1256.5999755859375,1267.199951171875,1256.5999755859375,1267.199951171875,89,-0.007111251717457745
2018-06-27,1252.800048828125,1252.800048828125,1255.5,1252.300048828125,1255.5,1162,-0.003023974877956359
2018-06-28,1247.800048828125,1247.800048828125,1251.699951171875,1244.800048828125,1251.699951171875,378,-0.0039910598699904876
2018-06-29,1251.300048828125,1251.300048828125,1253.300048828125,1249.0999755859375,1250.300048828125,48,0.0028049365788109792
2018-07-02,1239.800048828125,1239.800048828125,1249.9000244140625,1239.800048828125,1249.9000244140625,29,-0.009190441581753306
2018-07-03,1251.5999755859375,1251.5999755859375,1254.0999755859375,1237.0,1238.0999755859375,36,0.009517604688728643
2018-07-05,1257.300048828125,1257.300048828125,1257.300048828125,1253.5999755859375,1255.5,9,0.004554229269235099
2018-07-06,1254.300048828125,1254.300048828125,1255.5,1254.300048828125,1255.5,7,-0.0023860652855268727
2018-07-09,1258.0999755859375,1258.0999755859375,1262.300048828125,1257.699951171875,1258.199951171875,37,0.003029519740003872
2018-07-10,1253.800048828125,1253.800048828125,1256.9000244140625,1249.300048828125,1256.199951171875,65,-0.003417794166802879
2018-07-11,1242.800048828125,1242.800048828125,1253.199951171875,1242.800048828125,1253.199951171875,30,-0.008773328737928576
2018-07-12,1245.0,1245.0,1246.699951171875,1240.9000244140625,1240.9000244140625,7,0.0017701569725150357
2018-07-13,1239.5999755859375,1239.5999755859375,1247.0,1239.5999755859375,1244.699951171875,2,-0.004337369007279102
